Region,Major RGI region,Mountain range region,Country,Glacier,RGI glacier ID,Lake name,Lake type,Longitude,Latitude,River,Outburst mechanism
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM26,ice,-138.4236052,59.53951285,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,St Elias Mtns,USA,Novatak Glacier,RGI60-01.13790,PM27,ice,-138.443028,59.49339173,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Fairweather Glacier (northern arm),RGI60-01.23656,n746,ice,-137.7689593,58.87680835,,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Dixon Lake,ice,-136.805277,58.466097,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,East Trick Lake,ice,-136.6961692,58.36700088,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,Spur Lake,ice,-136.6376503,58.411392,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM46,ice,-136.6437969,58.42429996,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM40,ice,-136.6668671,58.583511,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM41,ice,-136.6638596,58.5450997,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM42,ice,-136.6676273,58.5287509,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM42,ice,-136.6676273,58.5287509,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM42,ice,-136.6676273,58.5287509,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM42,ice,-136.6676273,58.5287509,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Brady Glacier,RGI60-01.20796,PM42,ice,-136.6676273,58.5287509,Taylor Bay,
NW North America,Alaska,N Coast Ranges,USA,Burroughs Glacier,RGI60-01.20836,n755,ice,-136.243477,58.96547726,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Field Glacier,RGI60-01.01520,PM29,ice,-134.562284,58.99692208,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM30,ice,-134.4407183,58.77812328,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.47,58.76,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Gilkey Glacier,RGI60-01.00704,PM31,ice,-134.4666938,58.76314355,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Norris Glacier,RGI60-01.01470,PM32,ice,-134.1720512,58.49045629,,
NW North America,Alaska,N Coast Ranges,USA,Sawyer Glacier,RGI60-01.03890,n11,ice,-133.0908086,57.97652958,Tracy Arm,
NW North America,Alaska,N Coast Ranges,USA,Sawyer Glacier,RGI60-01.03890,n11,ice,-133.0908086,57.97652958,Tracy Arm,
NW North America,Alaska,N Coast Ranges,USA,Sawyer Glacier,RGI60-01.03890,n11,ice,-133.0908086,57.97652958,Tracy Arm,
NW North America,Alaska,N Coast Ranges,USA,Sawyer Glacier,RGI60-01.03890,n11,ice,-133.0908086,57.97652958,Tracy Arm,
