Lake ID,Region,Major RGI region,Mountain range region,Country,Glacier,RGI glacier ID,Lake name,Lake type,Longitude,Latitude,River,Outburst mechanism
3564,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Aristova,RGI60-13.08623,,unknown,77.15,43.08,Talgar,
3565,High Mountain Asia,"Asia, South East",E Himalaya,India,RGI60-15.01984,RGI60-15.01984,,moraine,92.387402,27.705206,,
3566,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3567,High Mountain Asia,"Asia, South East",E Himalaya,India,G088803E27917N,RGI60-15.03337,Kongyangmi La Tsho,moraine,88.78208,27.90125,,
3568,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Aristova,RGI60-13.08623,,unknown,77.15,43.08,Talgar,
3569,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Molodezhnyi,RGI60-13.08627,,ice,77.04,43.04,Ulken Almaty,
3570,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Sovetov,RGI60-13.08627,,ice,77.024342,43.015885,Ulken Almaty,
3571,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3572,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3573,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Karniznyi,,,ice,76.565787,43.005964,Ulken Almaty,
3574,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,RGI60-15.02487,RGI60-15.02487,,moraine,90.418146,27.902953,,
3575,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,Gangri,RGI60-15.02549,Gangri Tsho III,moraine,90.806916,27.899492,Chamkhar Chu,
3576,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,No25,RGI60-13.10195,No16,moraine,76.601807,42.923032,Kaskelen,
3577,High Mountain Asia,"Asia, Central",Hissar Alay,Kyrgyzstan,RGI60-13.17265,RGI60-13.17265,Archa-Bashy glacier lake,moraine,71.56817,39.75037,Shakhimardan,
3578,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3579,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,Sabai,RGI60-15.03810,Tam Pokhari,moraine,86.845057,27.742834,Dudh Koshi,breach
3580,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,,,,moraine,86.775641,27.955288,,
3581,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3582,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,"Aksay, Ala-Archa Valley",
3583,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,water pocket,75.478606,36.342335,Shimshal,tunneling
3584,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3585,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3586,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3587,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3588,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,North Therong,RGI60-14.07756,,ice,77.311306,35.252845,Nubra,
3589,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chhatteboi,RGI60-14.01226,,ice,73.92,36.84,Karambar,
3590,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3591,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3592,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Lokpar/Aling,RGI60-14.07195,,moraine,76.270137,35.495623,Hushe,
3593,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3594,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3595,High Mountain Asia,"Asia, Central",Inner Tibet,China,RGI60-13.26449,RGI60-13.26449,Chongbaxia Tsho/ Longjiu Co,moraine,89.745233,28.211277,,breach
3596,High Mountain Asia,"Asia, South East",E Himalaya,China,CN5O191B0001,RGI60-15.09496,,moraine,85.919781,28.139286,,
3597,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hassanabad,RGI60-14.05446,,ice,74.57,36.35,Hunza,
3598,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,North Therong,RGI60-14.07756,,ice,77.311306,35.252845,Nubra,breach
3599,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3600,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3601,High Mountain Asia,"Asia, Central",Pamir (Safed Khirs/W Tarim),Tajikistan,Dasht Glacier,RGI60-13.21530,,supraglacial,71.733867,37.220393,Shakhadara; Amu Darya River basin,
3602,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3603,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3604,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,RGI60-14.02458,RGI60-14.02458,,moraine,73.896146,36.612892,,
3605,High Mountain Asia,"Asia, Central",S and E Tibet,China,RGI60-13.01921,RGI60-13.01921,,moraine,94.323506,30.684186,,
3606,High Mountain Asia,"Asia, Central",S and E Tibet,China,RGI60-13.03897,RGI60-13.03897,,moraine,93.546202,29.632487,,
3607,High Mountain Asia,"Asia, South West",Karakoram,India,Gongpa-Rangchong,RGI60-14.16827,,moraine,76.971202,34.477429,Domkhar,
3608,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3609,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3610,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3611,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chhatteboi,RGI60-14.01226,,ice,73.92,36.84,,
3612,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3613,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3614,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3615,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Brep,RGI60-14.03449,Brep,unknown,72.706,36.384,Chitral,
3616,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Teztor,RGI60-13.11626,Teztor-3,moraine,74.427288,42.53652,Adygene; Ala-Archa Valley,piping
3617,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3618,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,RGI60-13.08737,RGI60-13.08737,,water pocket,77.509,43.128,Esik,
3619,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Sosot,RGI60-14.21343,Sosot,moraine,73.196,36.027,Gilgit,
3620,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3621,High Mountain Asia,"Asia, South East",Hengduan Shan,China,CN5O282A0820,RGI60-15.11495,,moraine,96.465324,29.752408,,
3622,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3623,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kashka-Suu,RGI60-13.09712,Kashkasuu glacial lake,moraine,76.99497,41.85897,,tunneling
3624,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3625,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3626,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,
3627,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3628,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3629,High Mountain Asia,"Asia, Central",Inner Tibet,Bhutan,CN5O240A0011 Zeng Glacier,RGI60-13.26239,,moraine,90.224919,28.278268,,
3630,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Passu,RGI60-14.03123,Passu Lake,moraine,74.879298,36.457205,Hunza,
3631,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,breach
3632,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,breach
3633,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,breach
3634,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3635,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3636,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,breach
3637,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3638,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,RGI60-13.09436,RGI60-13.09720,western Zyndan glacier lake,moraine,77.017164,41.94117,Tong,
3639,High Mountain Asia,"Asia, South East",Hengduan Shan,Myanmar (Burma),,,,bedrock,97.835172,28.323073,,
3640,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3641,High Mountain Asia,"Asia, Central",Pamir (Safed Khirs/W Tarim),Tajikistan,RGI60-13.21748,RGI60-13.21748,Garm-chasam,unknown,71.636755,37.094258,,
3642,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hinarchi,RGI60-14.04585,,water pocket,74.570562,36.042964,Bagrot,
3643,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Ghulkin,RGI60-14.03250,Ghulkin Lake,water pocket,74.8062,36.4285,Hunza,
3644,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,Tshojo,RGI60-15.02229,,supraglacial,90.164108,28.100736,Pho Chu,
3645,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3646,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chihnji,RGI60-14.01454,,ice,74.004089,36.783588,Karambar,
3647,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3648,High Mountain Asia,"Asia, Central",S and E Tibet,China,RGI60-13.03378,RGI60-13.03378,Tsho Ga / Cuoga,moraine,94,30.83,,
3649,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,RGI60-15.02375,RGI60-15.02375,Kuangnam Gam Tsho,moraine,90.326328,28.086823,,
3650,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Dubani,RGI60-14.04745,,water pocket,74.609,35.93,Bagrot,
3651,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Unna,RGI60-14.04587,,water pocket,74.633,36.039,Bagrot,
3652,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hundur,RGI60-14.02568,,supraglacial,73.353,36.546,Yasin,
3653,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Kuturgansuu,RGI60-13.11534,,water pocket,74.609,42.522,Alamedin,
3654,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3655,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3656,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Hinarchi,RGI60-14.04585,,water pocket,74.570562,36.042964,Bagrot,
3657,High Mountain Asia,"Asia, South East",E Himalaya,China,CN5O197B0127,RGI60-15.10363,Geiqu,moraine,87.985425,27.950928,,breach
3658,High Mountain Asia,"Asia, South West",,Pakistan,Bindo Gol,,Bindo Gol,unknown,71.898,36.174,,
3659,High Mountain Asia,"Asia, South West",Karakoram,India,Nidder,RGI60-14.11384,Nidder lake,moraine,78.487766,33.01901,,
3660,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3661,High Mountain Asia,"Asia, South West",Karakoram,India,Central Rimo,RGI60-14.05890,,ice,77.603817,35.411198,Shyok,
3662,High Mountain Asia,"Asia, South East",C Himalaya,Nepal,Halji,RGI60-15.06065,,supraglacial,81.47408,30.267,"Limi Valley, Halji River",tunneling
3663,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3664,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Sosot,RGI60-14.21343,Sosot,moraine,73.196,36.027,Gilgit,
3665,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Teztor,RGI60-13.11626,Teztor-2,moraine,74.427288,42.53652,Adygene; Ala-Archa Valley,
3666,High Mountain Asia,"Asia, South West",Karakoram,India,Central Rimo,RGI60-14.05890,,ice,77.603817,35.411198,Shyok,
3667,High Mountain Asia,"Asia, South East",C Himalaya,India,RGI60-15.06623,RGI60-15.06623,Chorabari,moraine,79.062359,30.747036,Kedarnath,breach
3668,High Mountain Asia,"Asia, Central",S and E Tibet,China,RGI60-13.02829,RGI60-13.02829,Ranzeria Co,moraine,93.534207,30.473421,,breach
3669,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chihnji,RGI60-14.01454,,ice,74.004089,36.783588,Karambar,
3670,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,RGI60-13.09886,RGI60-13.09886,Jeruy lake,moraine,76.81425,41.987,,
3671,High Mountain Asia,"Asia, South West",Hindu Kush,Afghanistan,RGI60-14.24718,RGI60-14.24718,,moraine,71.129061,36.474514,,breach
3672,High Mountain Asia,"Asia, Central",S and E Tibet,China,RGI60-13.01328,RGI60-13.01328,,moraine,94.944277,30.530845,,
3673,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Gargoh,RGI60-14.04666,,water pocket,74.665676,35.997077,Bagrot,
3674,High Mountain Asia,"Asia, South West",Karakoram,India,Central Rimo,RGI60-14.05890,,ice,77.603817,35.411198,Shyok,
3675,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Bezymyannyi,RGI60-13.08657,No8,supraglacial,77.276701,43.14449,Talgar,
3676,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Solnechnyi,RGI60-13.09226,Karateke lake,moraine,76.828337,41.97345,Middle Talgar,
3677,High Mountain Asia,"Asia, South West",Karakoram,India,Gya,RGI60-13.08658,Gya lake,moraine,77.613,33.617,,tunneling
3678,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,jökulhlaup
3679,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,Langmoche,RGI60-15.03928,Dig Tsho,moraine,86.585784,27.874362,Langmoche Khola,overtopping
3680,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,Lhotse,RGI60-15.03742,,supraglacial,86.89083,27.90556,,
3681,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,Lemthang Glacier,RGI60-15.02661,Lemthang Tsho,moraine,89.579816,28.0695,,breach
3682,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Gargoh,RGI60-14.04666,,water pocket,74.665676,35.997077,Bagrot,
3683,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,,RGI60-14.23892,,water pocket,71.775,36.22,Arkary,
3684,High Mountain Asia,"Asia, South West",,Pakistan,unknown,,,unknown,71.898,36.174,Chitral,
3685,High Mountain Asia,"Asia, Central",S and E Tibet,China,,RGI60-13.02171,Tulaco,supraglacial,94.253056,30.736667,,tunneling
3686,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3687,High Mountain Asia,"Asia, Central",Pamir (Safed Khirs/W Tarim),Tajikistan,unknown,,,unknown,,,Gund River,
3688,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,Kargalinka,RGI60-13.10042,No1,moraine,76.847391,43.00693,Kargaly (Kargalinka),
3689,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Aksay,RGI60-13.11414,Aksay,moraine,74.5405,42.528,"Aksay, Ala-Archa Valley",
3690,High Mountain Asia,"Asia, Central",Inner Tibet,China,CN5O258B0013,RGI60-13.26972,,moraine,82.2,30.31,,
3691,High Mountain Asia,"Asia, South East",E Himalaya,China,RGI60-15.10335,RGI60-15.10335,,moraine,87.895603,27.943308,,
3692,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3693,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Chihnji,RGI60-14.01454,,ice,74.004089,36.783588,Karambar,
3694,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,Lhotse,RGI60-15.03742,,supraglacial,86.89083,27.90556,,breach
3695,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3696,High Mountain Asia,"Asia, South East",E Himalaya,China,CN5O191D0045,RGI60-15.09545,Gongbatongsha Tsho,moraine,86.063869,28.078171,,
3697,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3698,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,RGI60-15.03847,RGI60-15.03847,Langmale Lake,moraine,87.13917,27.81306,Barun,overtopping
3699,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3700,High Mountain Asia,"Asia, South East",E Himalaya,Nepal,Changri Shar,RGI60-15.03734,,supraglacial,86.811476,27.988793,,
3701,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3702,High Mountain Asia,"Asia, South West",Karakoram,India,,RGI60-14.16746,,water pocket,76.733,34.588,Indus,
3703,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,unknown,RGI60-13.11587,Chelektor,moraine,74.7,42.4,Nooruz,overtopping
3704,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,
3705,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3706,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,tunneling
3707,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Hunza,subglacial drainage
3708,High Mountain Asia,"Asia, South East",E Himalaya,China,CN5O192C0050,RGI60-15.09690,Labujkongzangbu,moraine,86.321111,28.245278,Labujkongzangbu,
3709,High Mountain Asia,"Asia, South West",Hindu Kush,Afghanistan,RGI60-14.24705,RGI60-14.24705,,moraine,69.628236,35.470142,Panjshir River,
3710,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Badswat Glacier,RGI60-14.05487,,water pocket,74.06,36.5,Ishkoman,tunneling
3711,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3712,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,breach / overtopping
3713,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Shimshal,
3714,High Mountain Asia,"Asia, South East",E Himalaya,Bhutan,Thorthormi,RGI60-15.02371,Thorthormi,moraine,90.263,28.106,Pho Chu,
3715,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shisphare,RGI60-14.03017,,ice,74.562535,36.360999,Hunza,tunneling
3716,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3717,High Mountain Asia,"Asia, South West",Hindu Kush,Pakistan,"Rogheli Gol Glaciers, glacier of Nalla",,,moraine,71.97,35.86,Nullah,
3718,High Mountain Asia,"Asia, South West",Karakoram,China,Kyagar,RGI60-14.07098,Kyagar lake,ice,77.193246,35.677413,Upper Yarkand,breach / overtopping
3719,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Toguz-Bulak,RGI60-13.09142,Toguz-Bulak glacial lake,moraine,77.266932,41.977646,Toguzbulak,breach
3720,High Mountain Asia,"Asia, Central",W Tien Shan,Kazakhstan,RGI60-13.10042,RGI60-13.10042,No1,ice,76.847391,43.00693,Kargaly (Kargalinka),tunneling
3721,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shisphare,RGI60-14.03017,,ice,74.562535,36.360999,Hunza,
3722,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shisphare,RGI60-14.03017,,ice,74.562535,36.360999,Hunza,tunneling
3723,High Mountain Asia,"Asia, Central",S and E Tibet,China,Jinwu Glacier,RGI60-13.03862,Jinwuco,moraine,93.631,30.356,Nidou Zangbo,breach
3724,High Mountain Asia,"Asia, South West",Hindu Kush,Pakistan,"Rogheli Gol Glaciers, glacier of Nalla",RGI60-14.23183,,supraglacial,71.97,35.86,Chitral,
3725,High Mountain Asia,"Asia, Central",S and E Tibet,China,Jiangpu,RGI60-13.00982,,moraine,94.543576,30.436168,Yigongxiang,breach
3726,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3727,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Yarkhun,RGI60-14.20622,Yarkhun,unknown,73.02295,36.85265,Chitral,
3728,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Khurdopin,RGI60-14.04404,,ice,75.478606,36.342335,Hunza,subglacial drainage
3729,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shisphare,RGI60-14.03017,,ice,74.562535,36.360999,Hunza,tunneling
3730,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Darmander,,,water pocket,73.68,36.33,Ghizer,
3731,High Mountain Asia,"Asia, South East",E Himalaya,China,,RGI60-15.04200,Pemdang Pokhari,moraine,85.515,28.131,Melamchi,
3732,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3733,High Mountain Asia,"Asia, South West",Hindu Kush,Afghanistan,Bam Tanab,RGI60-14.24703,Bam Tanab,supraglacial,69.63869,35.46015,Panjshir,tunneling
3734,High Mountain Asia,"Asia, South West",Karakoram,India,Rumbak,RGI60-14.14356,,moraine,77.422315,33.999709,Upper Indus,
3735,High Mountain Asia,"Asia, South West",Karakoram,Pakistan,Shisphare,RGI60-14.03017,,ice,74.562535,36.360999,Hunza,tunneling
3736,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3737,High Mountain Asia,"Asia, Central",W Tien Shan,Kyrgyzstan,Engilchek,RGI60-13.05000,Merzbacher,ice,79.846401,42.206778,Kunmalike,
3738,High Mountain Asia,"Asia, South East",E Himalaya,India,South Lhonak Glacier,RGI60-15.02698,South Lhonak Lake,moraine,88.19547355,27.91259005,Teesta,breach
3739,High Mountain Asia,"Asia, South East",Hengduan Shan,China,,RGI60-15.00511,,moraine,98.00386327,28.71726673,,
3740,High Mountain Asia,"Asia, South East",E Himalaya,China,CN5O192C0050,RGI60-15.09690,,moraine,,,,
3741,Other,"Caucasus, Middle East",Greater Caucasus,Russia,Birdzhalychiran,RGI60-12.01061,,unknown,42.53,43.394,Malka,unknown
3742,Other,"Caucasus, Middle East",Greater Caucasus,Russia,Birdzhalychiran,RGI60-12.01061,,moraine,42.531,43.3721,Malka,overtopping
3743,Other,"Caucasus, Middle East",Greater Caucasus,Russia,Birdzhalychiran,RGI60-12.01061,,ice,42.531,43.3721,Malka,overtopping
3744,Other,"Caucasus, Middle East",Greater Caucasus,Russia,Birdzhalychiran,RGI60-12.01061,,ice,42.531,43.3721,Malka,overtopping
3745,Other,"Caucasus, Middle East",Greater Caucasus,Russia,Bashkara,RGI60-12.00849,Bashkara,moraine,42.7248,43.2091,"Baksan, Malka","overtopping, tunneling"
